 INFO 2022-10-13 18:45:23,749   root oops
 INFO 2022-10-17 11:56:40,435   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:56:40,435   root Force
 INFO 2022-10-17 11:56:40,435   root Gurkha
 INFO 2022-10-17 11:56:40,435   root 4WheelDrive
 INFO 2022-10-17 11:56:40,435   root 14,00,00/-
 INFO 2022-10-17 11:56:40,435   root TopEnd
 INFO 2022-10-17 11:56:40,435   root _______information about suv car__________
 INFO 2022-10-17 11:56:40,435   root Mahendra
 INFO 2022-10-17 11:56:40,435   root xuv500
 INFO 2022-10-17 11:56:40,435   root W10
 INFO 2022-10-17 11:56:40,436   root 22,00,00/-
 INFO 2022-10-17 11:56:40,436   root Diesel
 INFO 2022-10-17 11:56:40,436   root _______information about suv car__________
 INFO 2022-10-17 11:56:40,436   root Maruthi
 INFO 2022-10-17 11:56:40,436   root ciaz
 INFO 2022-10-17 11:56:40,436   root Alpha
 INFO 2022-10-17 11:56:40,436   root 8,99,500
 INFO 2022-10-17 11:56:40,436   root Petrol
 INFO 2022-10-17 11:56:40,436   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:56:40,436   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:56:40,436   root Mahendra xuv500
 INFO 2022-10-17 11:56:40,436   root ---------------------------------------
 INFO 2022-10-17 11:56:40,436   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:56:40,436   root naveen Adep
 INFO 2022-10-17 11:56:40,442   root #____________oops concept_________________
 INFO 2022-10-17 11:56:40,442   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:56:40,442   root anuj
 INFO 2022-10-17 11:56:40,442   root bandari
 INFO 2022-10-17 11:56:40,442   root anuj@gmail.com
 INFO 2022-10-17 11:56:40,442   root 1996
 INFO 2022-10-17 11:56:40,442   root 5.9
 INFO 2022-10-17 11:56:40,442   root 26
 INFO 2022-10-17 11:56:40,442   root ______details of the car_____________________________
 INFO 2022-10-17 11:56:40,442   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:56:40,443   root Force
 INFO 2022-10-17 11:56:40,443   root Gurkha
 INFO 2022-10-17 11:56:40,443   root 4WheelDrive
 INFO 2022-10-17 11:56:40,443   root 14,00,00/-
 INFO 2022-10-17 11:56:40,443   root TopEnd
 INFO 2022-10-17 11:56:40,443   root _______information about suv car__________
 INFO 2022-10-17 11:56:40,443   root Mahendra
 INFO 2022-10-17 11:56:40,443   root xuv500
 INFO 2022-10-17 11:56:40,443   root W10
 INFO 2022-10-17 11:56:40,443   root 22,00,00/-
 INFO 2022-10-17 11:56:40,443   root Diesel
 INFO 2022-10-17 11:56:40,443   root _______information about suv car__________
 INFO 2022-10-17 11:56:40,443   root Maruthi
 INFO 2022-10-17 11:56:40,443   root ciaz
 INFO 2022-10-17 11:56:40,443   root Alpha
 INFO 2022-10-17 11:56:40,443   root 8,99,500
 INFO 2022-10-17 11:56:40,443   root Petrol
 INFO 2022-10-17 11:56:40,443   root <class 'utils.utils1.car'>
 INFO 2022-10-17 11:56:40,443   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:56:40,444   root Mahendra xuv500
 INFO 2022-10-17 11:56:40,444   root ---------------------------------------
 INFO 2022-10-17 11:56:40,444   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:56:40,444   root naveen Adep
 INFO 2022-10-17 12:02:23,503   root #____________oops concept_________________
 INFO 2022-10-17 12:02:23,504   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 12:02:23,504   root anuj
 INFO 2022-10-17 12:02:23,504   root bandari
 INFO 2022-10-17 12:02:23,504   root anuj@gmail.com
 INFO 2022-10-17 12:02:23,504   root 1996
 INFO 2022-10-17 12:02:23,504   root 5.9
 INFO 2022-10-17 12:02:23,504   root 26
 INFO 2022-10-17 12:02:23,504   root ______details of the car_____________________________
 INFO 2022-10-17 12:02:23,504   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 12:02:23,504   root Force
 INFO 2022-10-17 12:02:23,505   root Gurkha
 INFO 2022-10-17 12:02:23,505   root 4WheelDrive
 INFO 2022-10-17 12:02:23,505   root 14,00,00/-
 INFO 2022-10-17 12:02:23,505   root TopEnd
 INFO 2022-10-17 12:02:23,505   root _______information about suv car__________
 INFO 2022-10-17 12:02:23,505   root Mahendra
 INFO 2022-10-17 12:02:23,505   root xuv500
 INFO 2022-10-17 12:02:23,505   root W10
 INFO 2022-10-17 12:02:23,505   root 22,00,00/-
 INFO 2022-10-17 12:02:23,505   root Diesel
 INFO 2022-10-17 12:02:23,505   root _______information about suv car__________
 INFO 2022-10-17 12:02:23,505   root Maruthi
 INFO 2022-10-17 12:02:23,505   root ciaz
 INFO 2022-10-17 12:02:23,505   root Alpha
 INFO 2022-10-17 12:02:23,505   root 8,99,500
 INFO 2022-10-17 12:02:23,505   root Petrol
 INFO 2022-10-17 12:02:23,505   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 12:02:23,505   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 12:02:23,505   root Mahendra xuv500
 INFO 2022-10-17 12:02:23,505   root ---------------------------------------
 INFO 2022-10-17 12:02:23,505   root This is the basic information for concatenation operation
 INFO 2022-10-17 12:02:23,506   root naveen Adep
 INFO 2022-10-17 12:02:23,532   root #____________oops concept_________________
 INFO 2022-10-17 12:02:23,532   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 12:02:23,533   root anuj
 INFO 2022-10-17 12:02:23,533   root bandari
 INFO 2022-10-17 12:02:23,533   root anuj@gmail.com
 INFO 2022-10-17 12:02:23,533   root 1996
 INFO 2022-10-17 12:02:23,533   root 5.9
 INFO 2022-10-17 12:02:23,534   root 26
 INFO 2022-10-17 12:02:23,534   root ______details of the car_____________________________
 INFO 2022-10-17 12:02:23,534   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 12:02:23,534   root Force
 INFO 2022-10-17 12:02:23,534   root Gurkha
 INFO 2022-10-17 12:02:23,534   root 4WheelDrive
 INFO 2022-10-17 12:02:23,535   root 14,00,00/-
 INFO 2022-10-17 12:02:23,535   root TopEnd
 INFO 2022-10-17 12:02:23,535   root _______information about suv car__________
 INFO 2022-10-17 12:02:23,535   root Mahendra
 INFO 2022-10-17 12:02:23,535   root xuv500
 INFO 2022-10-17 12:02:23,535   root W10
 INFO 2022-10-17 12:02:23,535   root 22,00,00/-
 INFO 2022-10-17 12:02:23,536   root Diesel
 INFO 2022-10-17 12:02:23,536   root _______information about suv car__________
 INFO 2022-10-17 12:02:23,536   root Maruthi
 INFO 2022-10-17 12:02:23,537   root ciaz
 INFO 2022-10-17 12:02:23,537   root Alpha
 INFO 2022-10-17 12:02:23,537   root 8,99,500
 INFO 2022-10-17 12:02:23,537   root Petrol
 INFO 2022-10-17 12:02:23,537   root <class 'utils.utils1.car'>
 INFO 2022-10-17 12:02:23,538   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 12:02:23,538   root Mahendra xuv500
 INFO 2022-10-17 12:02:23,538   root ---------------------------------------
 INFO 2022-10-17 12:02:23,538   root This is the basic information for concatenation operation
 INFO 2022-10-17 12:02:23,538   root naveen Adep
